DOI,published.date-parts,is-referenced-by-count,title
10.21105/joss.01371,2020-02-18,1,Manif: A micro Lie theory library for state estimation in robotics applications
10.21105/joss.01866,2020-02-19,1,Economiccomplexity: Computational Methods for Economic Complexity
10.21105/joss.01886,2019-11-13,1,EarthPy: A Python package that makes it easier to explore and plot raster and vector data using open source Python tools.
10.21105/joss.01047,2019-10-01,1,Comet Time Series Visualizer: CometTS
10.21105/joss.02340,2020-07-15,1,FIPS: An R Package for Biomathematical Modelling of Human Fatigue Related Impairment
10.21105/joss.02250,2020-06-28,1,mmaqshiny v1.0: R-Shiny package to explore Air-Quality Mobile-Monitoring data
10.21105/joss.03247,2021-06-10,1,Eir: A Python Package for Epidemic Simulation
10.21105/joss.03437,2021-07-18,1,grapesAgri1: Collection of Shiny Apps for Data Analysis in Agriculture
10.21105/joss.02825,2021-02-20,1,PyAutoLens: Open-Source Strong Gravitational Lensing
10.21105/joss.02169,2020-04-17,1,Matching: A Python library for solving matching games
10.21105/joss.02763,2020-10-27,1,simstudy: Illuminating research methods through data generation
10.21105/joss.02171,2021-02-26,1,OpenOA: An Open-Source Codebase For Operational Analysis of Wind Farms
10.21105/joss.01745,2019-10-25,1,ndsplines: A Python Library for Tensor-Product B-Splines of Arbitrary Dimension
10.21105/joss.00674,2018-05-04,1,MicroBenthos: a modeling framework for microbial benthic ecology
10.21105/joss.02952,2021-03-10,1,RivGraph: Automatic extraction and analysis of river and delta channel network topology
10.21105/astro.2102.12776,2021-03-23,1,Dwarfs from the Dark (Energy Survey): a machine learning approach to classify dwarf galaxies from multi-band images
10.21105/joss.02177,2020-06-12,1,XLUR: A land use regression wizard for ArcGIS Pro
10.21105/joss.01969,2020-06-19,1,CoreBreakout: Subsurface Core Images to Depth-Registered Datasets
10.21105/joss.00371,2017-10-09,1,Production Function Estimation in R: The prodest Package
10.21105/joss.03237,2021-08-10,1,ngsxfem: Add-on to NGSolve for geometrically unfitted finite element discretizations
10.21105/joss.02089,2020-06-16,1,turtleFSI: A Robust and Monolithic FEniCS-based Fluid-Structure Interaction Solver
10.21105/joss.03398,2021-08-26,1,pyDeltaRCM: a flexible numerical delta model
10.21105/joss.00818,2018-08-20,1,skijumpdesign: A Ski Jump Design Tool for Specified Equivalent Fall Height
10.21105/joss.01112,2019-05-13,1,HRDS: A Python package for hierarchical raster datasets
10.21105/joss.02120,2020-04-09,1,ROSS - Rotordynamic Open Source Software
10.21105/joss.00370,2017-08-18,1,bsym: A basic symmetry module
10.21105/joss.00260,2017-06-04,1,filesstrings: An R package for file and string manipulation
10.21105/joss.02008,2020-06-09,1,Enhanced software and platform for the Town Energy Balance (TEB) model
10.21105/joss.02241,2020-06-19,1,Hypothesize: Robust Statistics for Python
10.21105/joss.02351,2020-08-03,1,"kiwiPy: Robust, high-volume, messaging for big-data and computational science workflows"
10.21105/astro.1910.00483,2021-08-17,1,A Detailed Description of the CAMSPEC Likelihood Pipeline and a Reanalysis of the Planck High Frequency Maps
10.21105/joss.03045,2021-05-01,1,Bayesian X-ray Analysis (BXA) v4.0
10.21105/joss.01850,2019-12-22,1,simode: R Package for Statistical Inference of Ordinary Differential Equations using Separable Integral-Matching
10.21105/joss.00749,2018-07-23,1,SpeechPy - A Library for Speech Processing and Recognition
10.21105/joss.00100,2016-11-07,1,rucrdtw: Fast time series subsequence search in R
10.21105/joss.00125,2016-12-05,1,resampy: efficient sample rate conversion in Python
10.21105/astro.1502.04020,2016-06-29,1,Dynamical Analysis of Scalar Field Cosmologies with Spatial Curvature
10.21105/joss.02431,2020-09-03,1,pyomeca: An Open-Source Framework for Biomechanical Analysis
10.21105/joss.00291,2017-07-11,1,CLOOPSy - Copernicus Land cOver crOwdsourcing Platform for Sentinel-based mapping
10.21105/joss.02644,2020-10-10,1,GENRE (GPU Elastic-Net REgression): A CUDA-Accelerated Package for Massively Parallel Linear Regression with Elastic-Net Regularization
10.21105/joss.01822,2020-01-14,1,SIHR: a MATLAB/GNU Octave toolbox for single image highlight removal
10.21105/joss.01159,2019-01-31,1,pytransform3d: 3D Transformations for Python
10.21105/joss.01203,2019-02-04,1,BladeX: Python Blade Morphing
10.21105/joss.01027,2019-02-06,1,fibergen: An introductory tool for FFT-based material homogenization
10.21105/joss.00243,2017-05-03,1,"SaffronTree: Fast, reference-free pseudo-phylogenomic trees from reads or contigs."
10.21105/joss.00629,2018-05-03,1,humanleague: a C++ microsynthesis package with R and python interfaces
10.21105/joss.00463,2018-01-10,1,"simpleCache: R caching for reproducible, distributed, large-scale projects"
10.21105/joss.01091,2018-11-20,1,rcites: An R package to access the CITES Speciesplus database
10.21105/joss.01107,2018-12-18,1,Artery.FE: An implementation of the 1D blood flow equations in FEniCS
10.21105/joss.01856,2019-11-01,1,workloopR: Analysis of work loops and other data from muscle physiology experiments in R
10.21105/joss.02384,2020-10-02,1,SysIdentPy: A Python package for System Identification using NARMAX models
10.21105/joss.01530,2019-07-25,1,bioLEC: A Python package to measure Landscape Elevational Connectivity
10.21105/joss.01596,2019-08-06,1,ivis: dimensionality reduction in very large datasets using Siamese Networks
10.21105/joss.01262,2020-02-08,1,Scyland3D: Processing 3D landmarks
10.21105/astro.2009.03944,2020-09-10,1,Low-scatter galaxy cluster mass proxies for the eROSITA all-sky survey
10.21105/joss.02550,2021-02-05,1,PyAutoFit: A Classy Probabilistic Programming Language for Model Composition and Fitting
10.21105/joss.02367,2020-07-28,1,"HOOMD-TF: GPU-Accelerated, Online Machine Learning in the HOOMD-blue Molecular Dynamics Engine"
10.21105/joss.01914,2019-11-25,1,c14bazAAR: An R package for downloading and preparing C14 dates from different source databases
10.21105/joss.03010,2021-03-31,1,stabm: Stability Measures for Feature Selection
10.21105/joss.02379,2020-12-04,1,Akmedoids R package for generating directionally-homogeneous clusters of longitudinal data sets
10.21105/joss.01774,2020-01-29,1,widgyts: Custom Jupyter Widgets for Interactive Data Exploration with yt
10.21105/joss.02813,2021-04-26,1,IndividualDisplacements.jl: a Julia package to simulate and study particle displacements within the climate system
10.21105/joss.01276,2019-02-26,1,Ecological Metadata as Linked Data
10.21105/joss.02757,2021-02-14,1,The Pulsar Signal Simulator: A Python package for simulating radio signal data from pulsars
10.21105/joss.02877,2021-04-15,1,sntools: An event generator for supernova burst neutrinos
10.21105/joss.02677,2021-04-06,1,"besos: Building and Energy Simulation, Optimization and Surrogate Modelling"
10.21105/joss.01759,2019-10-08,1,pentapy: A Python toolbox for pentadiagonal linear systems
10.21105/joss.02995,2021-04-05,1,"covid19.analytics: An R Package to Obtain, Analyze and Visualize Data from the 2019 Coronavirus Disease Pandemic"
10.21105/joss.02973,2021-06-07,1,Tyssue: an epithelium simulation library
10.21105/joss.00634,2019-01-05,0,genieR: An R package for inference of demographic history of phylogenies
10.21105/joss.00722,2019-03-19,0,KLRfome - Kernel Logistic Regression on Focal Mean Embeddings
10.21105/joss.00808,2019-03-18,0,GMSimViz: Automated 3D Visualization of Ground Motion Simulation with Generic Mapping Tools (GMT)
10.21105/joss.01273,2019-03-14,0,The Climate Equity Reference Calculator
10.21105/joss.01493,2019-10-08,0,slurmR: A lightweight wrapper for HPC with Slurm
10.21105/joss.02580,2020-10-29,0,Open Source Optical Coherence Tomography Software
10.21105/joss.02334,2021-04-16,0,SneakerNet: A modular quality assurance and quality check workflow for primary genomic and metagenomic read data
10.21105/joss.03092,2021-04-10,0,bleiglas: An R package for interpolation and visualisation of spatiotemporal data with 3D tessellation
10.21105/joss.03192,2021-05-04,0,imodels: a python package for fitting interpretable models
10.21105/joss.02976,2021-09-19,0,Correlation: An Analysis Tool for Liquids and for Amorphous Solids
10.21105/jose.00111,2021-06-01,0,IndeterminateBeam: A Python package for solving 1D indeterminate beams
10.21105/joss.00250,2017-05-22,0,IBCAO_py: A matplotlib library for using the International Bathymetric Chart of the Arctic Ocean with cartopy and matplotlib
10.21105/joss.00221,2017-05-09,0,YoungTab
10.21105/joss.00194,2017-03-07,0,lawn: An R client for the Turf Javascript Library for Geospatial Analysis
10.21105/joss.03471,2021-09-28,0,pointcloudset: Efficient Analysis of Large Datasets of Point Clouds Recorded Over Time
10.21105/joss.03679,2021-10-14,0,"Devicely: A Python package for reading, timeshifting and writing sensor data"
10.21105/joss.03458,2021-09-22,0,optimade-python-tools: a Python library for serving and consuming materials data via OPTIMADE APIs
10.21105/joss.03326,2021-07-20,0,libfmp: A Python Package for Fundamentals of Music Processing
10.21105/joss.03071,2021-07-12,0,starry_process: Interpretable Gaussian processes for stellar light curves
10.21105/joss.02741,2021-05-13,0,"ParaMonte: A high-performance serial/parallel Monte Carlo simulation library for C, C++, Fortran"
10.21105/joss.03068,2021-07-10,0,Nyx: A Massively Parallel AMR Code for Computational Cosmology
10.21105/joss.00298,2018-01-08,0,Moltres: finite element based simulation of molten salt reactors
10.21105/joss.00650,2018-04-15,0,OpenEPSim: An Open Exclusion Process Simulation Tool
10.21105/joss.00295,2017-07-26,0,biotmle: Targeted Learning for Biomarker Discovery
10.21105/joss.00413,2017-11-07,0,MatDL: A Lightweight Deep Learning Library in MATLAB
10.21105/joss.00161,2018-10-19,0,adaptest: Data-Adaptive Statistics for High-Dimensional Testing in R
10.21105/joss.00911,2018-12-02,0,qsort R package: A New Tool for Scoring Q-sort Data
10.21105/joss.01070,2018-11-26,0,ElGateau: A Library for Using the Elgato Stream Deck for Experimental Psychology Research
10.21105/joss.00984,2018-11-24,0,Mobile Gaze Mapping: A Python package for mapping mobile gaze data to a fixed target stimulus
10.21105/joss.00869,2018-08-22,0,js-emass: A flexible JavaScript implementation of the emass algorithm
10.21105/joss.01328,2019-07-25,0,rdbsp: An Open Source Rock Dynamic Behavior Simulation Program
10.21105/joss.01587,2019-08-21,0,studentlife: Tidy Handling and Navigation of a Valuable Mobile-Health Dataset
10.21105/joss.01666,2019-11-01,0,UncertainData.jl: a Julia package for working with measurements and datasets with uncertainties.
10.21105/joss.01544,2019-07-26,0,PyCurious: A Python module for computing the Curie depth from the magnetic anomaly.
10.21105/joss.01338,2019-04-19,0,uJVM: Lightweight Java Virtual Machine for embedded systems
10.21105/jose.00044,2019-04-09,0,StateMint: A Set of Tools for Determining Symbolic Dynamic System Models Using Linear Graph Methods
10.21105/joss.01474,2019-06-14,0,f90nml - A Python module for Fortran namelists
10.21105/joss.00947,2019-06-24,0,diwanalr: An R data analysis package for diffusing-wave spectroscopy
10.21105/joss.01388,2019-05-09,0,WatchMe: Software for Reproducible Monitoring and Data Collection
10.21105/joss.01465,2019-06-06,0,A reproducible Snakemake pipeline to analyse Illumina paired-end data from ChiP-Seq experiments
10.21105/joss.01411,2019-12-18,0,“Blaster” – a graphical user interface for common sequence analysis tools
10.21105/joss.02038,2020-01-23,0,"outsider: Install and run programs, outside of R, inside of R"
10.21105/joss.01900,2020-02-05,0,passt: An R implementation of the Probability Associator Time (PASS-T) model
10.21105/joss.01720,2020-06-21,0,Torsional Axisymmetric Core Oscillations Visualiser (TACO-VIS): A Python module for animating torsional wave data for fluid planetary cores
10.21105/joss.02284,2020-07-05,0,GridTest: testing and metrics collection for Python
10.21105/joss.01906,2020-07-04,0,FLAM: Fast Linear Algebra in MATLAB - Algorithms for Hierarchical Matrices
10.21105/joss.02074,2020-03-20,0,pyGOURGS - global optimization of n-ary tree representable problems using uniform random global search
10.21105/joss.01960,2020-03-20,0,Annotation Sniffer: A tool to Extract Code Annotations Metrics
10.21105/joss.02313,2020-08-24,0,DORiE: A Discontinuous Galerkin Solver for Soil Water Flow and Passive Solute Transport Based on DUNE
10.21105/jcon.00059,2020-08-21,0,Interoperating Deep Learning models with ONNX.jl
10.21105/joss.02165,2020-09-02,0,Utopia: A Comprehensive and Collaborative Modeling Framework for Complex and Evolving Systems
10.21105/joss.02404,2020-08-21,0,seg1d: A Python package for Automated segmentation of one-dimensional (1D) data
10.21105/joss.02061,2020-04-26,0,scTree: An R package to generate antibody-compatible classifiers from single-cell sequencing data
10.21105/joss.02145,2020-04-13,0,Visions: An Open-Source Library for Semantic Data
10.21105/joss.02157,2020-04-13,0,pygen-structures: A Python package to generate 3D molecular structures for simulations using the CHARMM forcefield
10.21105/jcon.00057,2020-07-27,0,SemanticModels.jl: A Julia Package for Scientific Model Augmentation
10.21105/joss.01843,2020-04-03,0,JCOL: A Java package for solving the graph coloring problem
10.21105/joss.03313,2021-08-31,0,diyepw: A Python package for Do-It-Yourself EnergyPlus weather file generation
10.21105/joss.02695,2020-12-14,0,Multiscale Solar Water Heating
10.21105/joss.02948,2021-03-16,0,rgugik: Search and Retrieve Spatial Data from the Polish Head Office of Geodesy and Cartography in R
10.21105/joss.02403,2020-09-17,0,Caliban: Docker-based job manager for reproducible workflows
10.21105/joss.02331,2020-09-07,0,Flint: a simulator for biological and physiological models in ordinary and stochastic differential equations
10.21105/joss.02630,2020-10-29,0,StatAid: An R package with a graphical user interface for data analysis
10.21105/joss.02528,2020-10-10,0,Exploring meaningful visual effects and quantities of interest from dynamic models through dynamac
10.21105/joss.02444,2020-12-03,0,TBFMM: A C++ generic and parallel fast multipole method library
10.21105/joss.02483,2020-11-20,0,pyveg: A Python package for analysing the time evolution of patterned vegetation using Google Earth Engine
10.21105/joss.02804,2020-12-14,0,gospl: Global Scalable Paleo Landscape Evolution
10.21105/joss.02608,2020-11-05,0,AstroPaint: A Python Package for Painting Halo Catalogs into Celestial Maps
10.21105/joss.02583,2020-09-26,0,emba: R package for analysis and visualization of biomarkers in boolean model ensembles
10.21105/joss.02669,2020-10-15,0,Psifr: Analysis and visualization of free recall data
10.21105/astro.2107.13526,2021-09-14,0,Black Hole Shadow Drift and Photon Ring Frequency Drift
10.21105/joss.03539,2021-10-07,0,individual: An R package for individual-based epidemiological models
10.21105/joss.03641,2021-10-23,0,A Fast Iterative Method Python package
10.21105/joss.03362,2021-08-22,0,OSTIR: open source translation initiation rate prediction
10.21105/joss.03171,2021-05-20,0,Surfaxe: Systematic surface calculations
10.21105/joss.03323,2021-07-28,0,RENT: A Python Package for Repeated Elastic Net Feature Selection
10.21105/joss.03210,2021-06-07,0,CliquePercolation: An R Package for conducting and visualizing results of the clique percolation network community detection algorithm
10.21105/joss.03392,2021-10-10,0,LCIA Formatter
10.21105/joss.03453,2021-08-06,0,mcboost: Multi-Calibration Boosting for R
10.21105/joss.03452,2021-08-08,0,bmgarch: An R-Package for Bayesian Multivariate GARCH models
10.21105/joss.03384,2021-08-04,0,FURY: advanced scientific visualization
10.21105/joss.03464,2021-09-09,0,"epimargin: A Toolkit for Epidemiological Estimation, Prediction, and Policy Evaluation"
10.21105/joss.02752,2021-10-05,0,The o80 C++ templated toolbox: Designing customized Python APIs for synchronizing realtime processes
10.21105/joss.03598,2021-09-30,0,bfit: A Python Application For Beta-Detected NMR
10.21105/joss.03613,2021-09-27,0,AuditoryStimuli.jl: A Julia package for generating real-time auditory stimuli
10.21105/joss.03082,2021-05-09,0,toqito -- Theory of quantum information toolkit: A Python package for studying quantum information
10.21105/joss.02805,2021-05-09,0,Predihood: an open-source tool for predicting neighbourhoods' information
10.21105/astro.2108.04348,2021-09-29,0,Bridging the Gap Between Simply Parametrized and Free-Form Pixelated Models of Galaxy Lenses: The Case of WFI 2033-4723 Quad
10.21105/joss.02750,2020-11-15,0,Your: Your Unified Reader
10.21105/joss.02782,2020-12-11,0,hectorui: A web-based interactive scenario builder and visualization application for the Hector climate model
10.21105/joss.01992,2020-08-17,0,Cocktail Shaker: An open source drug expansion and enumeration library for peptides
10.21105/joss.02596,2020-10-01,0,maxsmooth: Derivative Constrained Function Fitting
10.21105/jcon.00037,2020-10-10,0,RayTracer.jl: A Differentiable Renderer that supports Parameter Optimization for Scene Reconstruction
10.21105/joss.02761,2020-10-19,0,pystiche: A Framework for Neural Style Transfer
10.21105/joss.02480,2020-09-07,0,pyBEMT: An implementation of the Blade Element Momentum Theory in Python
10.21105/joss.01542,2019-09-01,0,modeLLtest: An R Package for Unbiased Model Comparison using Cross Validation
10.21105/joss.01889,2020-03-06,0,hammurabi X: a C++ package for simulating Galactic emissions
10.21105/joss.01862,2020-01-27,0,miet: an R package for region of interest analysis from magnetic reasonance images
10.21105/joss.01816,2020-02-10,0,OnlineStats.jl: A Julia package for statistics on data streams
10.21105/joss.02073,2020-02-25,0,"COLNA: A Python Package to Analyze Complex, Linear Networks"
10.21105/joss.01701,2020-03-20,0,DEPP - Differential Evolution Parallel Program
10.21105/joss.01991,2020-03-18,0,partition: A fast and flexible framework for data reduction in R
10.21105/joss.01956,2020-02-19,0,WordTokenizers.jl: Basic tools for tokenizing natural language in Julia
10.21105/joss.02265,2020-07-05,0,"cmstatr: An R Package for Statistical Analysis of Composite Material
Data"
10.21105/joss.03039,2021-04-15,0,libecpint: A C++ library for  the efficient evaluation of integrals over effective core potentials
10.21105/joss.02749,2021-04-08,0,POMDPStressTesting.jl: Adaptive Stress Testing for Black-Box Systems
10.21105/joss.03053,2021-04-21,0,GeophysicalFlows.jl: Solvers for geophysical fluid dynamics problems in periodic domains on CPUs  GPUs
10.21105/joss.03634,2021-09-21,0,latentcor: An R Package for estimating latent correlations from mixed data types
10.21105/joss.03607,2021-09-21,0,TraViA: a Traffic data Visualization and Annotation tool in Python
10.21105/joss.00567,2018-02-12,0,EFAshiny: An User-Friendly Shiny Application for Exploratory Factor Analysis
10.21105/joss.00580,2018-03-12,0,PyMap3D: 3-D coordinate conversions for terrestrial and geospace environments
10.21105/joss.00190,2017-03-05,0,Plotrr: Functions for making visual exploratory data analysis with nested data easier.
10.21105/joss.00153,2017-02-13,0,SlicerITKUltrasound: A 3D Slicer extension for scan conversion of B-mode and next-generation ultrasound imaging modalities
10.21105/jcon.00068,2021-07-08,0,MPI.jl: Julia bindings for the Message Passing Interface
10.21105/joss.00402,2017-09-12,0,bittrex: An R client for the Bittrex Crypto-Currency Exchange
10.21105/joss.00351,2017-08-18,0,Nimbus: a Ruby gem to implement Random Forest algorithms in a genomic selection context
10.21105/joss.03394,2021-08-14,0,ImSwitch: Generalizing microscope control in Python
10.21105/joss.03032,2021-05-20,0,"Magicwand: A platform to provide high-quality, reliable, and reproducible data sets for low-and-slow DDoS attacks."
10.21105/joss.03093,2021-05-19,0,dataquieR: assessment of data quality in epidemiological research
10.21105/joss.03038,2021-05-30,0,CLAIRE: Constrained Large Deformation Diffeomorphic Image Registration on Parallel Computing Architectures
10.21105/joss.03098,2021-07-17,0,coxeter: A Python package for working with shapes
10.21105/joss.00701,2018-04-27,0,EndoMineR for the extraction of endoscopic and associated pathology data from medical reports
10.21105/joss.01266,2019-02-21,0,mitolina: MITOchondrial LINeage Analysis
10.21105/joss.01021,2019-03-01,0,TipToft: detecting plasmids contained in uncorrected long read sequencing data
10.21105/joss.01044,2019-05-12,0,Reasons: A digital argument mapping library for modern browsers
10.21105/joss.00921,2018-11-06,0,DataDepsGenerators.jl: making reusing data easy by automatically generating DataDeps.jl registration code
10.21105/joss.01077,2018-12-05,0,iRF: extracting interactions from random forests
10.21105/joss.01006,2018-10-26,0,"SeqTools: A python package for easy transformation, combination and evaluation of large datasets."
10.21105/joss.00971,2018-09-24,0,Managing Larger Data on a GitHub Repository
10.21105/joss.00830,2018-10-01,0,MaDaTS: Managing Data on Tiered Storage for Scientific Workflows
10.21105/joss.03065,2021-06-22,0,AgentPy: A package for agent-based modeling in Python
10.21105/joss.01359,2019-06-27,0,VBLinLogit: Variational Bayesian linear and logistic regression
10.21105/joss.01344,2019-07-07,0,GUESSmyLT: Software to guess the RNA-Seq library type of paired and single end read files
10.21105/joss.01589,2019-08-02,0,ORIS: An interactive software tool for prediction of replication origin in prokaryotic genomes
10.21105/joss.01626,2019-10-01,0,neurone_loader: A Python module for loading EEG data recorded with Bittium NeurOne
10.21105/joss.01453,2019-11-14,0,PDFIO: PDF Reader Library for native Julia
10.21105/joss.01500,2019-10-20,0,BCAWT: Automated tool for codon usage bias analysis for molecular evolution
10.21105/joss.01812,2019-12-20,0,OwlDE: making ODEs first-class Owl citizens
10.21105/joss.01665,2019-10-10,0,molic: An R package for multivariate outlier detection in contingency tables
10.21105/joss.01945,2020-01-16,0,"MatD^3^: A Database and Online Presentation Package for Research Data Supporting Materials Discovery, Design, and Dissemination"
10.21105/joss.01957,2020-01-17,0,scikit-hubness: Hubness Reduction and Approximate Neighbor Search
10.21105/joss.01863,2019-12-04,0,univariateML: An R package for maximum likelihood estimation of univariate densities
10.21105/joss.01839,2019-12-02,0,GAIM: A C++ library for Genetic Algorithms and Island Models
10.21105/jose.00070,2019-11-07,0,DraggleSimulator: An Open Source Web Application for Teaching Genetic Drift
10.21105/joss.02699,2021-01-24,0,hawen: time-harmonic wave modeling and inversion using hybridizable discontinuous Galerkin discretization
10.21105/joss.01942,2020-12-28,0,The DynaGUI package
10.21105/joss.02474,2020-12-22,0,DetectorChecker: analyzing patterns of defects in detector screens
10.21105/joss.03078,2021-03-31,0,Metatheory.jl: Fast and Elegant Algebraic Computation in Julia with Extensible Equality Saturation
10.21105/joss.02975,2021-03-02,0,forestatrisk: a Python package for modelling and forecasting deforestation in the tropics
10.21105/joss.02643,2020-10-26,0,Moran Pycess: a Python package to simulate Moran processes driven by game theory
10.21105/joss.02554,2020-10-03,0,The Dusty Evolved Star Kit (DESK): A Python package for fitting the Spectral Energy Distribution of Evolved Stars
10.21105/jcon.00020,2020-07-27,0,Locality-Aware Message Passing with ArrayChannels.jl
10.21105/joss.02315,2020-07-10,0,BiRank: Fast and Flexible Ranking on Bipartite Networks with R and Python
10.21105/joss.02290,2020-07-16,0,dcgp: Differentiable Cartesian Genetic Programming made easy.
10.21105/jcon.00054,2021-01-30,0,Basic Threading Examples in JuliaLang v1.3
10.21105/joss.02641,2021-02-26,0,"astrosource: automating optical astronomy measurement, calibration and analysis for variable stellar sources from provided photometry"
10.21105/joss.02843,2020-12-17,0,ADI.jl: A Julia Package for High-Contrast Imaging
10.21105/joss.03336,2021-10-14,0,iharm3D: Vectorized General Relativistic Magnetohydrodynamics
10.21105/joss.03526,2021-08-31,0,NoisySignalIntegration.jl: A Julia package for uncertainty evaluation of numeric integrals
10.21105/joss.03439,2021-08-31,0,torchquad: Numerical Integration in Arbitrary Dimensions with PyTorch
10.21105/joss.02395,2021-06-24,0,gobbli: A uniform interface to deep learning for text in Python
10.21105/joss.03079,2021-06-23,0,eigentools: A Python package for studying differential eigenvalue problems with an emphasis on robustness
10.21105/joss.03168,2021-06-08,0,eemont: A Python package that extends Google Earth Engine
10.21105/joss.03414,2021-07-26,0,Leafmap: A Python package for interactive mapping and geospatial analysis with minimal coding in a Jupyter environment
10.21105/joss.03273,2021-07-26,0,cvCovEst: Cross-validated covariance matrix estimator selection and evaluation in R
10.21105/joss.03322,2021-07-20,0,IDCeMPy: Python Package for Inflated Discrete Choice Models
10.21105/joss.03456,2021-08-12,0,"Building, Importing, and Exporting GEXF Graph Files with rgexf"
10.21105/joss.03393,2021-08-06,0,see: An R Package for Visualizing Statistical Models
10.21105/astro.2105.05859,2021-07-30,0,A Differentiable Model of the Assembly of Individual and Populations of Dark Matter Halos
10.21105/joss.03434,2021-08-27,0,"Sync Toolbox: A Python Package for Efficient, Robust, and Accurate Music Synchronization"
10.21105/joss.03020,2021-09-29,0,NLMech: Implementation of finite difference/meshfree discretization of nonlocal fracture models
10.21105/joss.03265,2021-05-17,0,MCALF: Multi-Component Atmospheric Line Fitting
10.21105/jose.00068,2021-08-26,0,FAIR_Bioinfo: a turnkey training course and protocol for reproducible computational biology
10.21105/joss.03056,2021-09-10,0,SkyPy: A package for modelling the Universe
10.21105/joss.02694,2021-09-10,0,subMALDI: an open framework R package for processing irregularly-spaced mass spectrometry data
10.21105/joss.03430,2021-09-29,0,JMcDM: A Julia package for multiple-criteria decision-making tools
10.21105/joss.03523,2021-10-07,0,Madym: A C++ toolkit for quantitative DCE-MRI analysis
10.21105/joss.03543,2021-10-08,0,TidyTensor: Utilities for multidimensional arrays as named hierarchical structures
10.21105/joss.03051,2021-10-15,0,PyArmadillo: a streamlined linear algebra library for Python
10.21105/joss.03383,2021-10-21,0,gamut: A Geospatial R Package to Analyze Multisectoral Urban Teleconnections
10.21105/joss.01533,2019-08-03,0,Translational Informatics Management System (TIMS): Towards OMICS based clinical data management for long term curation of clinical studies
10.21105/joss.01513,2019-08-10,0,OnToCode: Template-based code-generation from ontologies
10.21105/joss.01524,2019-10-04,0,RL: Generic reinforcement learning codebase in TensorFlow
10.21105/joss.02049,2020-08-25,0,MF2: A Collection of Multi-Fidelity Benchmark Functions in Python
10.21105/jcon.00043,2020-08-12,0,Modia3D: Modeling and Simulation of 3D-Systems in Julia
10.21105/joss.02394,2020-08-03,0,Implicit measures with reproducible results: The implicitMeasures package
10.21105/joss.01989,2020-07-20,0,pylustrator: code generation for reproducible figures for publication
10.21105/joss.02432,2020-10-01,0,cerebra: A tool for fast and accurate summarizing of variant calling format (VCF) files
10.21105/joss.02717,2020-10-12,0,cfdm: A Python reference implementation of the CF data model
10.21105/joss.02599,2020-10-09,0,A Short Introduction to PF: A C++ Library for Particle Filtering
10.21105/joss.02450,2020-09-16,0,arcos and arcospy: R and Python packages for accessing the DEA ARCOS database from 2006 - 2014
10.21105/joss.02372,2020-08-25,0,DVRlib: A C++ library for geometric mesh improvement using Directional Vertex Relaxation
10.21105/joss.00020,2016-05-28,0,Representation and Manipulation of Genomic Tuples in R
10.21105/joss.00042,2016-07-30,0,Gillespie.jl: Stochastic Simulation Algorithm in Julia
10.21105/joss.03348,2021-08-03,0,The SAGE Rejected Article Tracker
10.21105/joss.03249,2021-05-09,0,OpenOmics: A bioinformatics API to integrate multi-omics datasets and interface with public databases.
10.21105/joss.00093,2016-12-01,0,Eclipse Golo
10.21105/joss.00169,2017-01-28,0,Limarka: making possible Brazilian students writing dissertation and thesis with Markdown
10.21105/joss.00340,2017-09-05,0,ACEInhibPKPD: An open-source MATLAB app for a pharmacokinetic/pharmacodynamic model of ACE inhibition
10.21105/joss.00373,2017-09-12,0,array_split: Multi-dimensional array partitioning
10.21105/joss.00234,2017-05-25,0,bíogo/ncbi: interfaces to NCBI services for the Go language
10.21105/joss.00208,2017-03-18,0,VCC: A framework for building containerized reproducible cluster software environments
10.21105/joss.00230,2017-04-06,0,getCRUCLdata: Use and Explore CRU CL v. 2.0 Climatology Elements in R
10.21105/joss.00217,2017-12-08,0,"Ensight4Matlab: read, process, and write files in EnSight® Gold format from C++ or MATLAB®"
10.21105/joss.00185,2018-01-12,0,highlightHTML: CSS Formatting of R Markdown Documents
10.21105/joss.00556,2018-02-05,0,CheckQC: Quick quality control of Illumina sequencing runs
10.21105/joss.01038,2018-11-19,0,Gravity: Estimation Methods for Gravity Models in R
10.21105/joss.01015,2018-10-20,0,Prest: Open-Source Software for Computational Revealed Preference Analysis
10.21105/joss.00960,2018-10-03,0,Local clustering
10.21105/joss.00660,2018-05-04,0,Mapelia and friends: create 3D models from maps
10.21105/joss.00630,2018-05-21,0,HSImage: A Python and C++ library to allow interaction with ENVI-BIL hyperspectral images
10.21105/joss.00909,2018-08-28,0,bor: An R Package for Transforming Behavioral Observation Records into Data Matrices
10.21105/joss.00775,2018-06-20,0,HelpMe Command Line Helper Utility
10.21105/joss.00846,2018-08-08,0,RISE: An R package for RISE analysis
10.21105/joss.01207,2019-01-30,0,cartoee: Publication quality maps using Earth Engine
10.21105/joss.01144,2019-03-26,0,vcftoolz: a Python package for comparing and evaluating Variant Call Format files.
10.21105/joss.01013,2019-04-10,0,Embeddings.jl: easy access to pretrained word embeddings from Julia
10.21105/joss.00941,2019-04-13,0,Samewords: Automatic word disambigation in critical text editions
10.21105/joss.01201,2019-04-02,0,TraitDB: Web application database of phenotypic trait data.
10.21105/joss.01392,2019-05-23,0,Optimising Light Source Positioning for Even and Flux-Efficient Illumination
